,Site Name,Date,DMean PM10,PM_UNITS,PM10 AQI,PM-WEIGHT,Lat,Lng,DMax NO2,NO2 Units,NO2 AQI,NO2-WEIGHT,DMax Ozone,Ozone Units,Ozone AQI,OZONE-WEIGHT,DMax SO2,SO2 Units,SO2 AQI,SO2-WEIGHT,DMax CO,CO Units,CO AQI,CO-WEIGHT
178,Cheyenne Mobile,4/25/2016,12.0,ug/m3 SC,11.0,1.0,41.13069,-104.75308,32.0,ppb,30.0,23.0,0.044,ppm,41.0,17.0,0.5,ppb,0.0,22.0,,,,
179,Cheyenne Mobile,4/26/2016,2.0,ug/m3 SC,2.0,1.0,41.13069,-104.75308,3.0,ppb,3.0,24.0,0.036,ppm,33.0,17.0,0.4,ppb,0.0,22.0,,,,
180,Cheyenne Mobile,4/27/2016,3.0,ug/m3 SC,3.0,1.0,41.13069,-104.75308,2.3,ppb,2.0,24.0,0.037,ppm,34.0,17.0,0.4,ppb,0.0,23.0,,,,
181,Cheyenne Mobile,4/28/2016,4.0,ug/m3 SC,4.0,1.0,41.13069,-104.75308,3.1,ppb,3.0,24.0,0.03,ppm,28.0,17.0,0.5,ppb,0.0,23.0,,,,
182,Cheyenne Mobile,4/29/2016,2.0,ug/m3 SC,2.0,1.0,41.13069,-104.75308,5.6,ppb,5.0,24.0,0.032,ppm,30.0,17.0,0.3,ppb,0.0,23.0,,,,
183,Cheyenne Mobile,4/30/2016,2.0,ug/m3 SC,2.0,1.0,41.13069,-104.75308,1.6,ppb,1.0,24.0,0.042,ppm,39.0,17.0,0.6,ppb,0.0,23.0,,,,
184,Cheyenne Mobile,5/1/2016,9.0,ug/m3 SC,8.0,1.0,41.13069,-104.75308,17.6,ppb,16.0,24.0,0.047,ppm,44.0,17.0,0.6,ppb,0.0,23.0,,,,
185,Cheyenne Mobile,5/2/2016,7.0,ug/m3 SC,6.0,1.0,41.13069,-104.75308,28.1,ppb,26.0,23.0,0.046,ppm,43.0,17.0,0.5,ppb,0.0,22.0,,,,
186,Cheyenne Mobile,5/3/2016,10.0,ug/m3 SC,9.0,1.0,41.13069,-104.75308,18.9,ppb,17.0,24.0,0.044,ppm,41.0,17.0,0.6,ppb,0.0,22.0,,,,
187,Cheyenne Mobile,5/4/2016,15.0,ug/m3 SC,14.0,1.0,41.13069,-104.75308,26.9,ppb,25.0,24.0,0.039,ppm,36.0,17.0,1.2,ppb,1.0,23.0,,,,
188,Cheyenne Mobile,5/5/2016,24.0,ug/m3 SC,22.0,1.0,41.13069,-104.75308,39.0,ppb,37.0,24.0,0.048,ppm,44.0,17.0,0.9,ppb,0.0,23.0,,,,
189,Cheyenne Mobile,5/6/2016,33.0,ug/m3 SC,31.0,1.0,41.13069,-104.75308,22.1,ppb,21.0,24.0,0.046,ppm,43.0,17.0,1.0,ppb,1.0,23.0,,,,
190,Cheyenne Mobile,5/7/2016,22.0,ug/m3 SC,20.0,1.0,41.13069,-104.75308,10.6,ppb,9.0,24.0,0.051,ppm,47.0,17.0,0.4,ppb,0.0,23.0,,,,
191,Cheyenne Mobile,5/8/2016,8.0,ug/m3 SC,7.0,1.0,41.13069,-104.75308,24.1,ppb,23.0,24.0,0.051,ppm,47.0,17.0,0.3,ppb,0.0,23.0,,,,
192,Cheyenne Mobile,5/9/2016,8.0,ug/m3 SC,7.0,1.0,41.13069,-104.75308,25.2,ppb,24.0,23.0,0.043,ppm,40.0,17.0,0.4,ppb,0.0,22.0,,,,
193,Cheyenne Mobile,5/10/2016,8.0,ug/m3 SC,7.0,1.0,41.13069,-104.75308,14.8,ppb,13.0,24.0,0.059,ppm,64.0,17.0,0.6,ppb,0.0,22.0,,,,
194,Cheyenne Mobile,5/11/2016,5.0,ug/m3 SC,5.0,1.0,41.13069,-104.75308,20.5,ppb,19.0,21.0,,,,,0.6,ppb,0.0,20.0,,,,
195,Cheyenne Mobile,5/12/2016,15.0,ug/m3 SC,14.0,1.0,41.13069,-104.75308,39.8,ppb,37.0,24.0,0.054,ppm,50.0,17.0,0.7,ppb,0.0,23.0,,,,
196,Cheyenne Mobile,5/13/2016,10.0,ug/m3 SC,9.0,1.0,41.13069,-104.75308,27.0,ppb,25.0,24.0,0.036,ppm,33.0,17.0,0.7,ppb,0.0,23.0,,,,
197,Cheyenne Mobile,5/14/2016,8.0,ug/m3 SC,7.0,1.0,41.13069,-104.75308,5.2,ppb,5.0,24.0,0.031,ppm,29.0,17.0,0.4,ppb,0.0,23.0,,,,
198,Cheyenne Mobile,5/15/2016,14.0,ug/m3 SC,13.0,1.0,41.13069,-104.75308,5.8,ppb,5.0,24.0,0.031,ppm,29.0,17.0,0.5,ppb,0.0,23.0,,,,
199,Cheyenne Mobile,5/16/2016,5.0,ug/m3 SC,5.0,1.0,41.13069,-104.75308,8.6,ppb,8.0,23.0,0.025,ppm,23.0,17.0,0.5,ppb,0.0,22.0,,,,
200,Cheyenne Mobile,5/17/2016,3.0,ug/m3 SC,3.0,1.0,41.13069,-104.75308,9.9,ppb,8.0,24.0,0.042,ppm,39.0,17.0,0.3,ppb,0.0,22.0,,,,
201,Cheyenne Mobile,5/18/2016,7.0,ug/m3 SC,6.0,1.0,41.13069,-104.75308,4.5,ppb,4.0,24.0,0.036,ppm,33.0,17.0,0.2,ppb,0.0,23.0,,,,
202,Cheyenne Mobile,5/19/2016,11.0,ug/m3 SC,10.0,1.0,41.13069,-104.75308,26.9,ppb,25.0,24.0,0.049,ppm,45.0,17.0,,,,,,,,
203,Cheyenne Mobile,5/20/2016,21.0,ug/m3 SC,19.0,1.0,41.13069,-104.75308,26.2,ppb,25.0,24.0,0.051,ppm,47.0,17.0,,,,,,,,
204,Cheyenne Mobile,5/21/2016,20.0,ug/m3 SC,19.0,1.0,41.13069,-104.75308,4.5,ppb,4.0,24.0,0.044,ppm,41.0,17.0,,,,,,,,
205,Cheyenne Mobile,5/22/2016,11.0,ug/m3 SC,10.0,1.0,41.13069,-104.75308,7.2,ppb,7.0,24.0,0.053,ppm,49.0,17.0,,,,,,,,
206,Cheyenne Mobile,5/23/2016,24.0,ug/m3 SC,22.0,1.0,41.13069,-104.75308,15.9,ppb,14.0,23.0,0.05,ppm,46.0,17.0,,,,,,,,
207,Cheyenne Mobile,5/24/2016,24.0,ug/m3 SC,22.0,1.0,41.13069,-104.75308,22.5,ppb,21.0,24.0,0.055,ppm,51.0,17.0,,,,,,,,
208,Cheyenne Mobile,5/25/2016,16.0,ug/m3 SC,15.0,1.0,41.13069,-104.75308,15.2,ppb,14.0,24.0,0.058,ppm,61.0,17.0,,,,,,,,
209,Cheyenne Mobile,5/26/2016,14.0,ug/m3 SC,13.0,1.0,41.13069,-104.75308,28.9,ppb,26.0,24.0,0.054,ppm,50.0,17.0,,,,,,,,
210,Cheyenne Mobile,5/27/2016,7.0,ug/m3 SC,6.0,1.0,41.13069,-104.75308,16.2,ppb,15.0,24.0,0.043,ppm,40.0,17.0,,,,,,,,
211,Cheyenne Mobile,5/28/2016,7.0,ug/m3 SC,6.0,1.0,41.13069,-104.75308,24.0,ppb,23.0,24.0,0.047,ppm,44.0,17.0,,,,,,,,
212,Cheyenne Mobile,5/29/2016,10.0,ug/m3 SC,9.0,1.0,41.13069,-104.75308,28.9,ppb,26.0,24.0,0.052,ppm,48.0,17.0,,,,,,,,
213,Cheyenne Mobile,5/30/2016,11.0,ug/m3 SC,10.0,1.0,41.13069,-104.75308,32.0,ppb,30.0,23.0,0.044,ppm,41.0,17.0,,,,,,,,
214,Cheyenne Mobile,5/31/2016,7.0,ug/m3 SC,6.0,1.0,41.13069,-104.75308,4.3,ppb,4.0,24.0,0.052,ppm,48.0,17.0,,,,,,,,
215,Cheyenne Mobile,6/1/2016,10.0,ug/m3 SC,9.0,1.0,41.13069,-104.75308,13.6,ppb,12.0,18.0,0.047,ppm,44.0,13.0,,,,,,,,
216,Cheyenne Mobile,6/2/2016,12.0,ug/m3 SC,11.0,1.0,41.13069,-104.75308,29.0,ppb,27.0,24.0,0.051,ppm,47.0,17.0,3.6,ppb,4.0,23.0,,,,
217,Cheyenne Mobile,6/3/2016,15.0,ug/m3 SC,14.0,1.0,41.13069,-104.75308,13.7,ppb,12.0,23.0,0.047,ppm,44.0,17.0,0.9,ppb,0.0,22.0,,,,
218,Cheyenne Mobile,6/4/2016,12.0,ug/m3 SC,11.0,1.0,41.13069,-104.75308,27.3,ppb,25.0,24.0,0.046,ppm,43.0,17.0,0.3,ppb,0.0,23.0,,,,
219,Cheyenne Mobile,6/5/2016,13.0,ug/m3 SC,12.0,1.0,41.13069,-104.75308,27.2,ppb,25.0,23.0,0.038,ppm,35.0,17.0,0.6,ppb,0.0,22.0,,,,
220,Cheyenne Mobile,6/6/2016,16.0,ug/m3 SC,15.0,1.0,41.13069,-104.75308,18.6,ppb,17.0,23.0,0.037,ppm,34.0,17.0,0.5,ppb,0.0,22.0,,,,
221,Cheyenne Mobile,6/7/2016,21.0,ug/m3 SC,19.0,1.0,41.13069,-104.75308,11.2,ppb,10.0,23.0,0.04,ppm,37.0,17.0,0.6,ppb,0.0,21.0,,,,
222,Cheyenne Mobile,6/8/2016,14.0,ug/m3 SC,13.0,1.0,41.13069,-104.75308,26.2,ppb,25.0,24.0,0.041,ppm,38.0,17.0,1.4,ppb,1.0,23.0,,,,
223,Cheyenne Mobile,6/9/2016,13.0,ug/m3 SC,12.0,1.0,41.13069,-104.75308,,,,,,,,,,,,,,,,
224,Cheyenne Mobile,6/10/2016,18.0,ug/m3 SC,17.0,1.0,41.13069,-104.75308,24.1,ppb,23.0,24.0,0.051,ppm,47.0,17.0,,,,,,,,
225,Cheyenne Mobile,6/11/2016,25.0,ug/m3 SC,23.0,1.0,41.13069,-104.75308,34.7,ppb,32.0,23.0,0.056,ppm,54.0,17.0,,,,,,,,
226,Cheyenne Mobile,6/12/2016,8.0,ug/m3 SC,7.0,1.0,41.13069,-104.75308,22.3,ppb,21.0,24.0,0.042,ppm,39.0,17.0,,,,,,,,
227,Cheyenne Mobile,6/13/2016,12.0,ug/m3 SC,11.0,1.0,41.13069,-104.75308,25.0,ppb,24.0,20.0,0.049,ppm,45.0,17.0,,,,,,,,
228,Cheyenne Mobile,6/14/2016,12.0,ug/m3 SC,11.0,1.0,41.13069,-104.75308,43.4,ppb,41.0,24.0,0.053,ppm,49.0,17.0,1.1,ppb,1.0,22.0,,,,
229,Cheyenne Mobile,6/15/2016,28.0,ug/m3 SC,26.0,1.0,41.13069,-104.75308,30.8,ppb,28.0,23.0,0.06,ppm,67.0,17.0,0.8,ppb,0.0,22.0,,,,
230,Cheyenne Mobile,6/16/2016,18.0,ug/m3 SC,17.0,1.0,41.13069,-104.75308,28.9,ppb,26.0,24.0,0.066,ppm,87.0,17.0,0.5,ppb,0.0,23.0,,,,
231,Cheyenne Mobile,6/17/2016,23.0,ug/m3 SC,21.0,1.0,41.13069,-104.75308,13.1,ppb,12.0,23.0,0.054,ppm,50.0,17.0,0.4,ppb,0.0,22.0,,,,
232,Cheyenne Mobile,6/18/2016,31.0,ug/m3 SC,29.0,1.0,41.13069,-104.75308,24.6,ppb,23.0,24.0,0.06,ppm,67.0,17.0,0.3,ppb,0.0,23.0,,,,
233,Cheyenne Mobile,6/19/2016,22.0,ug/m3 SC,20.0,1.0,41.13069,-104.75308,24.5,ppb,23.0,23.0,0.052,ppm,48.0,17.0,0.6,ppb,0.0,22.0,,,,
234,Cheyenne Mobile,6/20/2016,26.0,ug/m3 SC,24.0,1.0,41.13069,-104.75308,12.2,ppb,11.0,23.0,0.049,ppm,45.0,17.0,0.2,ppb,0.0,22.0,,,,
235,Cheyenne Mobile,6/21/2016,38.0,ug/m3 SC,35.0,1.0,41.13069,-104.75308,38.8,ppb,36.0,23.0,0.052,ppm,48.0,17.0,0.6,ppb,0.0,21.0,,,,
236,Cheyenne Mobile,6/22/2016,37.0,ug/m3 SC,34.0,1.0,41.13069,-104.75308,25.4,ppb,24.0,24.0,0.052,ppm,48.0,17.0,0.7,ppb,0.0,23.0,,,,
237,Cheyenne Mobile,6/23/2016,21.0,ug/m3 SC,19.0,1.0,41.13069,-104.75308,24.8,ppb,23.0,23.0,0.049,ppm,45.0,17.0,0.6,ppb,0.0,22.0,,,,
238,Cheyenne Mobile,6/24/2016,23.0,ug/m3 SC,21.0,1.0,41.13069,-104.75308,27.6,ppb,25.0,24.0,0.057,ppm,58.0,17.0,0.7,ppb,0.0,23.0,,,,
239,Cheyenne Mobile,6/25/2016,16.0,ug/m3 SC,15.0,1.0,41.13069,-104.75308,22.5,ppb,21.0,23.0,0.049,ppm,45.0,17.0,0.2,ppb,0.0,22.0,,,,
240,Cheyenne Mobile,6/26/2016,21.0,ug/m3 SC,19.0,1.0,41.13069,-104.75308,19.6,ppb,18.0,24.0,0.06,ppm,67.0,17.0,0.7,ppb,0.0,23.0,,,,
241,Cheyenne Mobile,6/27/2016,20.0,ug/m3 SC,19.0,1.0,41.13069,-104.75308,24.9,ppb,23.0,22.0,0.054,ppm,50.0,17.0,1.2,ppb,1.0,21.0,,,,
242,Cheyenne Mobile,6/28/2016,26.0,ug/m3 SC,24.0,1.0,41.13069,-104.75308,5.3,ppb,5.0,24.0,0.059,ppm,64.0,17.0,0.5,ppb,0.0,22.0,,,,
243,Cheyenne Mobile,6/29/2016,21.0,ug/m3 SC,19.0,1.0,41.13069,-104.75308,23.8,ppb,22.0,23.0,0.052,ppm,48.0,17.0,1.0,ppb,1.0,22.0,,,,
244,Cheyenne Mobile,6/30/2016,9.0,ug/m3 SC,8.0,1.0,41.13069,-104.75308,14.3,ppb,13.0,24.0,0.052,ppm,48.0,17.0,0.5,ppb,0.0,23.0,,,,
245,Cheyenne Mobile,7/1/2016,9.0,ug/m3 SC,8.0,1.0,41.13069,-104.75308,20.6,ppb,19.0,23.0,0.045,ppm,42.0,17.0,0.4,ppb,0.0,22.0,,,,
246,Cheyenne Mobile,7/2/2016,9.0,ug/m3 SC,8.0,1.0,41.13069,-104.75308,19.8,ppb,18.0,24.0,0.052,ppm,48.0,17.0,0.5,ppb,0.0,23.0,,,,
247,Cheyenne Mobile,7/3/2016,16.0,ug/m3 SC,15.0,1.0,41.13069,-104.75308,16.4,ppb,15.0,23.0,0.051,ppm,47.0,17.0,1.0,ppb,1.0,22.0,,,,
248,Cheyenne Mobile,7/4/2016,18.0,ug/m3 SC,17.0,1.0,41.13069,-104.75308,13.1,ppb,12.0,23.0,0.055,ppm,51.0,17.0,1.0,ppb,1.0,22.0,,,,
249,Cheyenne Mobile,7/5/2016,13.0,ug/m3 SC,12.0,1.0,41.13069,-104.75308,10.0,ppb,9.0,23.0,0.049,ppm,45.0,17.0,1.6,ppb,1.0,21.0,,,,
250,Cheyenne Mobile,7/6/2016,15.0,ug/m3 SC,14.0,1.0,41.13069,-104.75308,24.0,ppb,23.0,24.0,0.05,ppm,46.0,17.0,1.5,ppb,1.0,23.0,,,,
251,Cheyenne Mobile,7/7/2016,19.0,ug/m3 SC,18.0,1.0,41.13069,-104.75308,5.8,ppb,5.0,23.0,0.052,ppm,48.0,17.0,0.7,ppb,0.0,22.0,,,,
252,Cheyenne Mobile,7/8/2016,20.0,ug/m3 SC,19.0,1.0,41.13069,-104.75308,17.7,ppb,16.0,24.0,0.055,ppm,51.0,17.0,0.9,ppb,0.0,23.0,,,,
253,Cheyenne Mobile,7/9/2016,17.0,ug/m3 SC,16.0,1.0,41.13069,-104.75308,34.6,ppb,32.0,23.0,0.045,ppm,42.0,17.0,1.5,ppb,1.0,22.0,,,,
254,Cheyenne Mobile,7/10/2016,15.0,ug/m3 SC,14.0,1.0,41.13069,-104.75308,30.1,ppb,28.0,24.0,0.057,ppm,58.0,17.0,1.3,ppb,1.0,23.0,,,,
255,Cheyenne Mobile,7/11/2016,31.0,ug/m3 SC,29.0,1.0,41.13069,-104.75308,19.7,ppb,18.0,21.0,0.055,ppm,51.0,17.0,1.3,ppb,1.0,21.0,,,,
256,Cheyenne Mobile,7/12/2016,34.0,ug/m3 SC,31.0,1.0,41.13069,-104.75308,26.5,ppb,25.0,24.0,0.056,ppm,54.0,17.0,3.0,ppb,4.0,22.0,,,,
257,Cheyenne Mobile,7/13/2016,17.0,ug/m3 SC,16.0,1.0,41.13069,-104.75308,31.2,ppb,29.0,23.0,0.056,ppm,54.0,17.0,0.6,ppb,0.0,22.0,,,,
258,Cheyenne Mobile,7/14/2016,18.0,ug/m3 SC,17.0,1.0,41.13069,-104.75308,4.5,ppb,4.0,24.0,0.055,ppm,51.0,17.0,0.6,ppb,0.0,23.0,,,,
259,Cheyenne Mobile,7/15/2016,31.0,ug/m3 SC,29.0,1.0,41.13069,-104.75308,22.8,ppb,21.0,23.0,0.045,ppm,42.0,17.0,1.6,ppb,1.0,22.0,,,,
260,Cheyenne Mobile,7/16/2016,28.0,ug/m3 SC,26.0,1.0,41.13069,-104.75308,24.9,ppb,23.0,24.0,0.059,ppm,64.0,17.0,1.4,ppb,1.0,23.0,,,,
261,Cheyenne Mobile,7/17/2016,17.0,ug/m3 SC,16.0,1.0,41.13069,-104.75308,4.1,ppb,4.0,23.0,0.053,ppm,49.0,17.0,1.0,ppb,1.0,22.0,,,,
262,Cheyenne Mobile,7/18/2016,28.0,ug/m3 SC,26.0,1.0,41.13069,-104.75308,13.2,ppb,12.0,23.0,0.053,ppm,49.0,17.0,3.6,ppb,4.0,22.0,,,,
263,Cheyenne Mobile,7/19/2016,13.0,ug/m3 SC,12.0,1.0,41.13069,-104.75308,22.2,ppb,21.0,23.0,0.046,ppm,43.0,17.0,1.4,ppb,1.0,21.0,,,,
264,Cheyenne Mobile,7/20/2016,12.0,ug/m3 SC,11.0,1.0,41.13069,-104.75308,31.1,ppb,29.0,24.0,0.049,ppm,45.0,17.0,0.9,ppb,0.0,23.0,,,,
265,Cheyenne Mobile,7/21/2016,17.0,ug/m3 SC,16.0,1.0,41.13069,-104.75308,26.8,ppb,25.0,23.0,0.053,ppm,49.0,17.0,1.2,ppb,1.0,22.0,,,,
266,Cheyenne Mobile,7/22/2016,15.0,ug/m3 SC,14.0,1.0,41.13069,-104.75308,17.0,ppb,16.0,24.0,0.059,ppm,64.0,17.0,1.1,ppb,1.0,23.0,,,,
267,Cheyenne Mobile,7/23/2016,14.0,ug/m3 SC,13.0,1.0,41.13069,-104.75308,38.7,ppb,36.0,23.0,0.047,ppm,44.0,17.0,1.3,ppb,1.0,22.0,,,,
268,Cheyenne Mobile,7/24/2016,9.0,ug/m3 SC,8.0,1.0,41.13069,-104.75308,12.9,ppb,11.0,24.0,0.052,ppm,48.0,17.0,1.7,ppb,1.0,23.0,,,,
269,Cheyenne Mobile,7/25/2016,13.0,ug/m3 SC,12.0,1.0,41.13069,-104.75308,13.6,ppb,12.0,22.0,0.056,ppm,54.0,17.0,1.5,ppb,1.0,21.0,,,,
270,Cheyenne Mobile,7/26/2016,24.0,ug/m3 SC,22.0,1.0,41.13069,-104.75308,32.5,ppb,30.0,24.0,0.054,ppm,50.0,17.0,2.2,ppb,3.0,22.0,,,,
271,Cheyenne Mobile,7/27/2016,18.0,ug/m3 SC,17.0,1.0,41.13069,-104.75308,28.4,ppb,26.0,23.0,0.056,ppm,54.0,17.0,1.1,ppb,1.0,22.0,,,,
272,Cheyenne Mobile,7/28/2016,20.0,ug/m3 SC,19.0,1.0,41.13069,-104.75308,13.7,ppb,12.0,24.0,0.047,ppm,44.0,17.0,2.3,ppb,3.0,23.0,,,,
273,Cheyenne Mobile,7/29/2016,18.0,ug/m3 SC,17.0,1.0,41.13069,-104.75308,12.6,ppb,11.0,23.0,0.054,ppm,50.0,17.0,1.9,ppb,1.0,22.0,,,,
274,Cheyenne Mobile,7/30/2016,16.0,ug/m3 SC,15.0,1.0,41.13069,-104.75308,12.3,ppb,11.0,24.0,0.057,ppm,58.0,17.0,2.1,ppb,3.0,23.0,,,,
275,Cheyenne Mobile,7/31/2016,20.0,ug/m3 SC,19.0,1.0,41.13069,-104.75308,32.3,ppb,30.0,23.0,0.052,ppm,48.0,17.0,1.6,ppb,1.0,22.0,,,,
276,Cheyenne Mobile,8/1/2016,19.0,ug/m3 SC,18.0,1.0,41.13069,-104.75308,31.0,ppb,29.0,23.0,0.058,ppm,61.0,17.0,1.7,ppb,1.0,23.0,,,,
277,Cheyenne Mobile,8/2/2016,34.0,ug/m3 SC,31.0,1.0,41.13069,-104.75308,21.0,ppb,20.0,23.0,0.062,ppm,74.0,17.0,3.2,ppb,4.0,22.0,,,,
278,Cheyenne Mobile,8/3/2016,35.0,ug/m3 SC,32.0,1.0,41.13069,-104.75308,28.5,ppb,26.0,24.0,0.063,ppm,77.0,17.0,8.8,ppb,11.0,24.0,,,,
279,Cheyenne Mobile,8/4/2016,24.0,ug/m3 SC,22.0,1.0,41.13069,-104.75308,,,,,,,,,,,,,,,,
280,Cheyenne Mobile,8/5/2016,19.0,ug/m3 SC,18.0,1.0,41.13069,-104.75308,24.9,ppb,23.0,23.0,0.046,ppm,43.0,17.0,12.4,ppb,17.0,23.0,,,,
281,Cheyenne Mobile,8/6/2016,15.0,ug/m3 SC,14.0,1.0,41.13069,-104.75308,8.2,ppb,8.0,23.0,0.042,ppm,39.0,17.0,0.0,ppb,0.0,23.0,,,,
282,Cheyenne Mobile,8/7/2016,14.0,ug/m3 SC,13.0,1.0,41.13069,-104.75308,5.8,ppb,5.0,24.0,0.058,ppm,61.0,17.0,0.2,ppb,0.0,24.0,,,,
283,Cheyenne Mobile,8/8/2016,16.0,ug/m3 SC,15.0,1.0,41.13069,-104.75308,19.2,ppb,18.0,22.0,0.053,ppm,49.0,17.0,0.4,ppb,0.0,22.0,,,,
284,Cheyenne Mobile,8/9/2016,21.0,ug/m3 SC,19.0,1.0,41.13069,-104.75308,29.1,ppb,27.0,24.0,0.053,ppm,49.0,17.0,0.6,ppb,0.0,23.0,,,,
285,Cheyenne Mobile,8/10/2016,14.0,ug/m3 SC,13.0,1.0,41.13069,-104.75308,30.6,ppb,28.0,23.0,0.049,ppm,45.0,17.0,0.7,ppb,0.0,23.0,,,,
286,Cheyenne Mobile,8/11/2016,13.0,ug/m3 SC,12.0,1.0,41.13069,-104.75308,29.8,ppb,27.0,24.0,0.05,ppm,46.0,17.0,0.0,ppb,0.0,24.0,,,,
287,Cheyenne Mobile,8/12/2016,10.0,ug/m3 SC,9.0,1.0,41.13069,-104.75308,18.8,ppb,17.0,23.0,0.054,ppm,50.0,17.0,0.4,ppb,0.0,23.0,,,,
288,Cheyenne Mobile,8/13/2016,15.0,ug/m3 SC,14.0,1.0,41.13069,-104.75308,36.2,ppb,34.0,24.0,0.055,ppm,51.0,17.0,0.6,ppb,0.0,24.0,,,,
289,Cheyenne Mobile,8/14/2016,14.0,ug/m3 SC,13.0,1.0,41.13069,-104.75308,19.2,ppb,18.0,23.0,0.058,ppm,61.0,17.0,0.6,ppb,0.0,23.0,,,,
290,Cheyenne Mobile,8/15/2016,16.0,ug/m3 SC,15.0,1.0,41.13069,-104.75308,,,,,,,,,,,,,,,,
291,Cheyenne Mobile,8/16/2016,25.0,ug/m3 SC,23.0,1.0,41.13069,-104.75308,31.3,ppb,29.0,23.0,0.057,ppm,58.0,17.0,1.2,ppb,1.0,22.0,,,,
292,Cheyenne Mobile,8/17/2016,23.0,ug/m3 SC,21.0,1.0,41.13069,-104.75308,33.5,ppb,31.0,24.0,0.06,ppm,67.0,17.0,0.6,ppb,0.0,24.0,,,,
293,Cheyenne Mobile,8/18/2016,14.0,ug/m3 SC,13.0,1.0,41.13069,-104.75308,9.8,ppb,8.0,23.0,0.053,ppm,49.0,17.0,0.7,ppb,0.0,23.0,,,,
294,Cheyenne Mobile,8/19/2016,8.0,ug/m3 SC,7.0,1.0,41.13069,-104.75308,11.2,ppb,10.0,24.0,0.038,ppm,35.0,17.0,0.2,ppb,0.0,21.0,,,,
295,Cheyenne Mobile,8/20/2016,6.0,ug/m3 SC,6.0,1.0,41.13069,-104.75308,24.0,ppb,23.0,23.0,0.041,ppm,38.0,17.0,,,,,,,,
296,Cheyenne Mobile,8/21/2016,10.0,ug/m3 SC,9.0,1.0,41.13069,-104.75308,29.2,ppb,27.0,24.0,0.055,ppm,51.0,17.0,1.0,ppb,1.0,21.0,,,,
297,Cheyenne Mobile,8/22/2016,18.0,ug/m3 SC,17.0,1.0,41.13069,-104.75308,33.2,ppb,31.0,22.0,0.049,ppm,45.0,17.0,0.8,ppb,0.0,22.0,,,,
298,Cheyenne Mobile,8/23/2016,16.0,ug/m3 SC,15.0,1.0,41.13069,-104.75308,16.7,ppb,15.0,24.0,0.049,ppm,45.0,17.0,0.0,ppb,0.0,23.0,,,,
299,Cheyenne Mobile,8/24/2016,29.0,ug/m3 SC,27.0,1.0,41.13069,-104.75308,24.3,ppb,23.0,23.0,0.051,ppm,47.0,17.0,0.5,ppb,0.0,23.0,,,,
300,Cheyenne Mobile,8/25/2016,18.0,ug/m3 SC,17.0,1.0,41.13069,-104.75308,10.4,ppb,9.0,24.0,0.045,ppm,42.0,17.0,0.1,ppb,0.0,23.0,,,,
301,Cheyenne Mobile,8/26/2016,12.0,ug/m3 SC,11.0,1.0,41.13069,-104.75308,20.0,ppb,19.0,23.0,0.046,ppm,43.0,17.0,0.7,ppb,0.0,23.0,,,,
302,Cheyenne Mobile,8/27/2016,13.0,ug/m3 SC,12.0,1.0,41.13069,-104.75308,32.3,ppb,30.0,24.0,0.054,ppm,50.0,17.0,1.6,ppb,1.0,24.0,,,,
303,Cheyenne Mobile,8/28/2016,12.0,ug/m3 SC,11.0,1.0,41.13069,-104.75308,35.2,ppb,33.0,23.0,0.055,ppm,51.0,17.0,1.1,ppb,1.0,23.0,,,,
304,Cheyenne Mobile,8/29/2016,14.0,ug/m3 SC,13.0,1.0,41.13069,-104.75308,35.6,ppb,33.0,23.0,0.053,ppm,49.0,17.0,0.4,ppb,0.0,23.0,,,,
305,Cheyenne Mobile,8/30/2016,15.0,ug/m3 SC,14.0,1.0,41.13069,-104.75308,32.5,ppb,30.0,23.0,0.045,ppm,42.0,17.0,1.3,ppb,1.0,22.0,,,,
306,Cheyenne Mobile,8/31/2016,13.0,ug/m3 SC,12.0,1.0,41.13069,-104.75308,25.0,ppb,24.0,24.0,0.045,ppm,42.0,17.0,0.2,ppb,0.0,24.0,,,,
307,Cheyenne Mobile,9/1/2016,22.0,ug/m3 SC,20.0,1.0,41.13069,-104.75308,10.4,ppb,9.0,23.0,0.044,ppm,41.0,17.0,0.3,ppb,0.0,22.0,,,,
308,Cheyenne Mobile,9/2/2016,11.0,ug/m3 SC,10.0,1.0,41.13069,-104.75308,13.5,ppb,12.0,24.0,0.041,ppm,38.0,17.0,0.9,ppb,0.0,23.0,,,,
309,Cheyenne Mobile,9/3/2016,12.0,ug/m3 SC,11.0,1.0,41.13069,-104.75308,32.3,ppb,30.0,23.0,0.046,ppm,43.0,17.0,1.2,ppb,1.0,22.0,,,,
310,Cheyenne Mobile,9/4/2016,12.0,ug/m3 SC,11.0,1.0,41.13069,-104.75308,22.0,ppb,21.0,24.0,0.041,ppm,38.0,17.0,0.9,ppb,0.0,23.0,,,,
311,Cheyenne Mobile,9/5/2016,12.0,ug/m3 SC,11.0,1.0,41.13069,-104.75308,25.7,ppb,24.0,22.0,0.044,ppm,41.0,17.0,0.7,ppb,0.0,19.0,,,,
312,Cheyenne Mobile,9/6/2016,15.0,ug/m3 SC,14.0,1.0,41.13069,-104.75308,4.8,ppb,4.0,22.0,0.042,ppm,39.0,17.0,0.2,ppb,0.0,20.0,,,,
313,Cheyenne Mobile,9/7/2016,24.0,ug/m3 SC,22.0,1.0,41.13069,-104.75308,25.4,ppb,24.0,23.0,0.05,ppm,46.0,17.0,0.9,ppb,0.0,22.0,,,,
